"","fips","Slope","Ceiling","Mid","County.x","State","VAM","year"
"8187",42065,0.150466649305837,0.973789190285593,1946.97183042451,"JEFFERSON","PA",300,1947
"8188",42065,0.150466649305837,0.973789190285593,1946.97183042451,"JEFFERSON","PA",654,1954
"8189",42065,0.150466649305837,0.973789190285593,1946.97183042451,"JEFFERSON","PA",85,1929
"8190",42065,0.150466649305837,0.973789190285593,1946.97183042451,"JEFFERSON","PA",950,1963
"8197",42075,0.103677629695823,0.95820853952437,1942.15584432078,"LEBANON","PA",836,1954
"8198",42075,0.103677629695823,0.95820853952437,1942.15584432078,"LEBANON","PA",605,1947
"8199",42075,0.103677629695823,0.95820853952437,1942.15584432078,"LEBANON","PA",327,1929
"8200",42075,0.103677629695823,0.95820853952437,1942.15584432078,"LEBANON","PA",964,1958
"8202",42081,0.140126192225452,0.991422052201317,1945.42983576313,"LYCOMING","PA",392,1929
"8203",42081,0.140126192225452,0.991422052201317,1945.42983576313,"LYCOMING","PA",579,1947
"8204",42081,0.140126192225452,0.991422052201317,1945.42983576313,"LYCOMING","PA",999,1958
"8211",42087,0.0990561262062974,0.879788952006747,1941.21273128397,"MIFFLIN","PA",615,1929
"8212",42087,0.0990561262062974,0.879788952006747,1941.21273128397,"MIFFLIN","PA",734,1947
"8213",42087,0.0990561262062974,0.879788952006747,1941.21273128397,"MIFFLIN","PA",774,1954
"8214",42087,0.0990561262062974,0.879788952006747,1941.21273128397,"MIFFLIN","PA",871,1958
"8216",42089,0.15419549196771,0.922845698911813,1944.69063053554,"MONROE","PA",814,1963
"8217",42089,0.15419549196771,0.922845698911813,1944.69063053554,"MONROE","PA",174,1929
"8218",42089,0.15419549196771,0.922845698911813,1944.69063053554,"MONROE","PA",513,1947
"8219",42089,0.15419549196771,0.922845698911813,1944.69063053554,"MONROE","PA",648,1958
"8220",42089,0.15419549196771,0.922845698911813,1944.69063053554,"MONROE","PA",627,1954
"8226",42097,0.12503139262062,0.984874668102177,1944.99530343961,"NORTHUMBERLAND","PA",243,1929
"8227",42097,0.12503139262062,0.984874668102177,1944.99530343961,"NORTHUMBERLAND","PA",495,1947
"8230",42097,0.12503139262062,0.984874668102177,1944.99530343961,"NORTHUMBERLAND","PA",616,1954
"8241",42107,0.13696703200494,0.991521831105558,1944.21248436616,"SCHUYLKILL","PA",113,1929
"8242",42107,0.13696703200494,0.991521831105558,1944.21248436616,"SCHUYLKILL","PA",248,1947
"8243",42107,0.13696703200494,0.991521831105558,1944.21248436616,"SCHUYLKILL","PA",758,1963
"8244",42107,0.13696703200494,0.991521831105558,1944.21248436616,"SCHUYLKILL","PA",416,1954
"8245",42107,0.13696703200494,0.991521831105558,1944.21248436616,"SCHUYLKILL","PA",539,1958
"8246",42109,0.141763281710187,0.869396885972744,1942.80448332308,"SNYDER","PA",305,1954
"8247",42109,0.141763281710187,0.869396885972744,1942.80448332308,"SNYDER","PA",277,1958
"8248",42109,0.141763281710187,0.869396885972744,1942.80448332308,"SNYDER","PA",206,1947
"8249",42109,0.141763281710187,0.869396885972744,1942.80448332308,"SNYDER","PA",493,1963
"8250",42109,0.141763281710187,0.869396885972744,1942.80448332308,"SNYDER","PA",99,1929
"8251",42113,0.142912727395807,0.994541093340239,1950.41696319935,"SULLIVAN","PA",156,1947
"8252",42113,0.142912727395807,0.994541093340239,1950.41696319935,"SULLIVAN","PA",414,1963
"8253",42113,0.142912727395807,0.994541093340239,1950.41696319935,"SULLIVAN","PA",312,1958
"8254",42113,0.142912727395807,0.994541093340239,1950.41696319935,"SULLIVAN","PA",357,1954
"8255",42113,0.142912727395807,0.994541093340239,1950.41696319935,"SULLIVAN","PA",50,1929
"8256",42117,0.149798628456354,0.968085386681107,1944.30061987691,"TIOGA","PA",173,1929
"8257",42117,0.149798628456354,0.968085386681107,1944.30061987691,"TIOGA","PA",626,1958
"8258",42117,0.149798628456354,0.968085386681107,1944.30061987691,"TIOGA","PA",537,1954
"8259",42117,0.149798628456354,0.968085386681107,1944.30061987691,"TIOGA","PA",570,1947
"8260",42117,0.149798628456354,0.968085386681107,1944.30061987691,"TIOGA","PA",842,1963
"8261",42119,0.0997466270771172,0.977203549952961,1944.35458514398,"UNION","PA",304,1958
"8262",42119,0.0997466270771172,0.977203549952961,1944.35458514398,"UNION","PA",256,1954
"8263",42119,0.0997466270771172,0.977203549952961,1944.35458514398,"UNION","PA",491,1963
"8264",42119,0.0997466270771172,0.977203549952961,1944.35458514398,"UNION","PA",168,1947
"8265",42119,0.0997466270771172,0.977203549952961,1944.35458514398,"UNION","PA",88,1929
"8266",42121,0.128230191721414,0.993617481384354,1945.95266396246,"VENANGO","PA",842,1954
"8267",42121,0.128230191721414,0.993617481384354,1945.95266396246,"VENANGO","PA",285,1929
"8268",42121,0.128230191721414,0.993617481384354,1945.95266396246,"VENANGO","PA",756,1947
"8270",42121,0.128230191721414,0.993617481384354,1945.95266396246,"VENANGO","PA",902,1958
"8276",42127,0.174530452377823,0.965186944567477,1946.63046037154,"WAYNE","PA",442,1963
"8277",42127,0.174530452377823,0.965186944567477,1946.63046037154,"WAYNE","PA",312,1954
"8278",42127,0.174530452377823,0.965186944567477,1946.63046037154,"WAYNE","PA",404,1958
"8279",42127,0.174530452377823,0.965186944567477,1946.63046037154,"WAYNE","PA",114,1929
"8280",42127,0.174530452377823,0.965186944567477,1946.63046037154,"WAYNE","PA",219,1947
"8300",45009,0.252623904758946,0.851080356161233,1955.35167816672,"BAMBERG","SC",30,1929
"8301",45009,0.252623904758946,0.851080356161233,1955.35167816672,"BAMBERG","SC",136,1963
"8302",45009,0.252623904758946,0.851080356161233,1955.35167816672,"BAMBERG","SC",142,1954
"8303",45009,0.252623904758946,0.851080356161233,1955.35167816672,"BAMBERG","SC",121,1947
"8304",45009,0.252623904758946,0.851080356161233,1955.35167816672,"BAMBERG","SC",156,1958
"8365",45051,0.182600856981021,0.950972478771415,1958.52023630305,"HORRY","SC",79,1958
"8366",45051,0.182600856981021,0.950972478771415,1958.52023630305,"HORRY","SC",67,1954
"8367",45051,0.182600856981021,0.950972478771415,1958.52023630305,"HORRY","SC",156,1963
"8368",45051,0.182600856981021,0.950972478771415,1958.52023630305,"HORRY","SC",28,1929
"8369",45051,0.182600856981021,0.950972478771415,1958.52023630305,"HORRY","SC",44,1947
"8405",45081,0.16181935498653,0.966815801472445,1956.20286440182,"SALUDA","SC",155,1958
"8406",45081,0.16181935498653,0.966815801472445,1956.20286440182,"SALUDA","SC",16,1929
"8407",45081,0.16181935498653,0.966815801472445,1956.20286440182,"SALUDA","SC",119,1954
"8408",45081,0.16181935498653,0.966815801472445,1956.20286440182,"SALUDA","SC",66,1947
"8409",45081,0.16181935498653,0.966815801472445,1956.20286440182,"SALUDA","SC",402,1963
"8485",46033,0.0963486265496506,0.970035543480683,1943.12349104999,"CUSTER","SD",50,1929
"8486",46033,0.0963486265496506,0.970035543480683,1943.12349104999,"CUSTER","SD",269,1958
"8487",46033,0.0963486265496506,0.970035543480683,1943.12349104999,"CUSTER","SD",139,1947
"8488",46033,0.0963486265496506,0.970035543480683,1943.12349104999,"CUSTER","SD",210,1963
"8489",46033,0.0963486265496506,0.970035543480683,1943.12349104999,"CUSTER","SD",129,1954
"8600",46081,0.111420169419306,0.959233155536382,1941.7826942646,"LAWRENCE","SD",44,1947
"8601",46081,0.111420169419306,0.959233155536382,1941.7826942646,"LAWRENCE","SD",118,1954
"8602",46081,0.111420169419306,0.959233155536382,1941.7826942646,"LAWRENCE","SD",163,1958
"8603",46081,0.111420169419306,0.959233155536382,1941.7826942646,"LAWRENCE","SD",168,1963
"8604",46081,0.111420169419306,0.959233155536382,1941.7826942646,"LAWRENCE","SD",34,1929
"8720",47005,0.235267599300796,0.886264836861,1953.97791289034,"BENTON","TN",23,1954
"8723",47005,0.235267599300796,0.886264836861,1953.97791289034,"BENTON","TN",10,1947
"8724",47005,0.235267599300796,0.886264836861,1953.97791289034,"BENTON","TN",2,1929
"8725",47007,0.165476680704785,0.99642968242496,1957.68547054761,"BLEDSOE","TN",24,1954
"8726",47007,0.165476680704785,0.99642968242496,1957.68547054761,"BLEDSOE","TN",112,1958
"8727",47007,0.165476680704785,0.99642968242496,1957.68547054761,"BLEDSOE","TN",6,1929
"8728",47007,0.165476680704785,0.99642968242496,1957.68547054761,"BLEDSOE","TN",170,1963
"8729",47007,0.165476680704785,0.99642968242496,1957.68547054761,"BLEDSOE","TN",24,1947
"8735",47017,0.207670177699654,0.927505803863484,1954.13673768815,"CARROLL","TN",16,1929
"8736",47017,0.207670177699654,0.927505803863484,1954.13673768815,"CARROLL","TN",734,1963
"8737",47017,0.207670177699654,0.927505803863484,1954.13673768815,"CARROLL","TN",328,1958
"8738",47017,0.207670177699654,0.927505803863484,1954.13673768815,"CARROLL","TN",149,1954
"8739",47017,0.207670177699654,0.927505803863484,1954.13673768815,"CARROLL","TN",63,1947
"8746",47023,0.154143445646691,0.940759505587523,1955.40433982207,"CHESTER","TN",254,1963
"8748",47023,0.154143445646691,0.940759505587523,1955.40433982207,"CHESTER","TN",88,1954
"8750",47031,0.186291545828015,0.825618928331709,1952.8692364872,"COFFEE","TN",703,1963
"8751",47031,0.186291545828015,0.825618928331709,1952.8692364872,"COFFEE","TN",369,1958
"8752",47031,0.186291545828015,0.825618928331709,1952.8692364872,"COFFEE","TN",34,1929
"8753",47031,0.186291545828015,0.825618928331709,1952.8692364872,"COFFEE","TN",403,1954
"8754",47031,0.186291545828015,0.825618928331709,1952.8692364872,"COFFEE","TN",325,1947
"8757",47033,0.183420783791659,0.881197422332523,1952.447563445,"CROCKETT","TN",13,1947
"8759",47033,0.183420783791659,0.881197422332523,1952.447563445,"CROCKETT","TN",450,1963
"8768",47039,0.153723888024174,0.995852374433922,1956.52952424722,"DECATUR","TN",612,1963
"8770",47043,0.160609809936497,0.921672912277453,1956.18412513336,"DICKSON","TN",211,1958
"8771",47043,0.160609809936497,0.921672912277453,1956.18412513336,"DICKSON","TN",27,1929
"8772",47043,0.160609809936497,0.921672912277453,1956.18412513336,"DICKSON","TN",89,1947
"8773",47043,0.160609809936497,0.921672912277453,1956.18412513336,"DICKSON","TN",127,1954
"8774",47043,0.160609809936497,0.921672912277453,1956.18412513336,"DICKSON","TN",414,1963
"8775",47045,0.15008057303746,0.889617920015099,1951.54211532889,"DYER","TN",148,1954
"8776",47045,0.15008057303746,0.889617920015099,1951.54211532889,"DYER","TN",327,1958
"8777",47045,0.15008057303746,0.889617920015099,1951.54211532889,"DYER","TN",46,1929
"8778",47045,0.15008057303746,0.889617920015099,1951.54211532889,"DYER","TN",125,1947
"8779",47045,0.15008057303746,0.889617920015099,1951.54211532889,"DYER","TN",507,1963
"8780",47051,0.133414441661098,0.937694292691004,1954.60113923997,"FRANKLIN","TN",274,1958
"8781",47051,0.133414441661098,0.937694292691004,1954.60113923997,"FRANKLIN","TN",481,1963
"8782",47051,0.133414441661098,0.937694292691004,1954.60113923997,"FRANKLIN","TN",137,1947
"8783",47051,0.133414441661098,0.937694292691004,1954.60113923997,"FRANKLIN","TN",252,1954
"8784",47051,0.133414441661098,0.937694292691004,1954.60113923997,"FRANKLIN","TN",48,1929
"8785",47053,0.171738398480366,0.913406825526254,1951.86492063505,"GIBSON","TN",326,1958
"8786",47053,0.171738398480366,0.913406825526254,1951.86492063505,"GIBSON","TN",151,1947
"8788",47053,0.171738398480366,0.913406825526254,1951.86492063505,"GIBSON","TN",38,1929
"8789",47053,0.171738398480366,0.913406825526254,1951.86492063505,"GIBSON","TN",627,1954
"8806",47071,0.161087720558587,0.890690710978402,1954.20434176612,"HARDIN","TN",122,1947
"8807",47071,0.161087720558587,0.890690710978402,1954.20434176612,"HARDIN","TN",283,1958
"8808",47071,0.161087720558587,0.890690710978402,1954.20434176612,"HARDIN","TN",8,1929
"8809",47071,0.161087720558587,0.890690710978402,1954.20434176612,"HARDIN","TN",187,1954
"8816",47077,0.191969628033748,0.94798862186661,1954.92556693022,"HENDERSON","TN",695,1963
"8817",47077,0.191969628033748,0.94798862186661,1954.92556693022,"HENDERSON","TN",138,1958
"8818",47077,0.191969628033748,0.94798862186661,1954.92556693022,"HENDERSON","TN",27,1947
"8819",47077,0.191969628033748,0.94798862186661,1954.92556693022,"HENDERSON","TN",71,1954
"8820",47079,0.205084908067831,0.872850863377393,1951.64278452326,"HENRY","TN",68,1929
"8821",47079,0.205084908067831,0.872850863377393,1951.64278452326,"HENRY","TN",240,1954
"8822",47079,0.205084908067831,0.872850863377393,1951.64278452326,"HENRY","TN",371,1963
"8823",47079,0.205084908067831,0.872850863377393,1951.64278452326,"HENRY","TN",69,1947
"8824",47079,0.205084908067831,0.872850863377393,1951.64278452326,"HENRY","TN",344,1958
"8836",47085,0.174561628299426,0.881608969863604,1955.50344917006,"HUMPHREYS","TN",63,1947
"8837",47085,0.174561628299426,0.881608969863604,1955.50344917006,"HUMPHREYS","TN",12,1929
"8838",47085,0.174561628299426,0.881608969863604,1955.50344917006,"HUMPHREYS","TN",55,1954
"8839",47085,0.174561628299426,0.881608969863604,1955.50344917006,"HUMPHREYS","TN",58,1958
"8850",47099,0.170238527991925,0.92750058062145,1955.58450449581,"LAWRENCE","TN",10,1929
"8851",47099,0.170238527991925,0.92750058062145,1955.58450449581,"LAWRENCE","TN",536,1958
"8852",47099,0.170238527991925,0.92750058062145,1955.58450449581,"LAWRENCE","TN",89,1947
"8853",47099,0.170238527991925,0.92750058062145,1955.58450449581,"LAWRENCE","TN",126,1954
"8854",47099,0.170238527991925,0.92750058062145,1955.58450449581,"LAWRENCE","TN",957,1963
"8870",47107,0.164441347928242,0.95707994904971,1955.55171934936,"MCMINN","TN",228,1947
"8873",47107,0.164441347928242,0.95707994904971,1955.55171934936,"MCMINN","TN",110,1929
"8874",47107,0.164441347928242,0.95707994904971,1955.55171934936,"MCMINN","TN",445,1954
"8875",47109,0.221384344020475,0.899731905622308,1953.88684067336,"MCNAIRY","TN",560,1963
"8876",47109,0.221384344020475,0.899731905622308,1953.88684067336,"MCNAIRY","TN",2,1929
"8877",47109,0.221384344020475,0.899731905622308,1953.88684067336,"MCNAIRY","TN",154,1954
"8890",47115,0.170932383885507,0.963419320043251,1958.51863432707,"MARION","TN",163,1947
"8891",47115,0.170932383885507,0.963419320043251,1958.51863432707,"MARION","TN",191,1954
"8892",47115,0.170932383885507,0.963419320043251,1958.51863432707,"MARION","TN",476,1963
"8893",47115,0.170932383885507,0.963419320043251,1958.51863432707,"MARION","TN",240,1958
"8894",47115,0.170932383885507,0.963419320043251,1958.51863432707,"MARION","TN",123,1929
"8925",47131,0.12637577889279,0.935282662088676,1950.67139763955,"OBION","TN",238,1954
"8926",47131,0.12637577889279,0.935282662088676,1950.67139763955,"OBION","TN",68,1929
"8928",47131,0.12637577889279,0.935282662088676,1950.67139763955,"OBION","TN",188,1947
"8929",47131,0.12637577889279,0.935282662088676,1950.67139763955,"OBION","TN",467,1958
"8996",47177,0.129670505448113,0.983012785134875,1958.80841952629,"WARREN","TN",46,1929
"8997",47177,0.129670505448113,0.983012785134875,1958.80841952629,"WARREN","TN",319,1954
"8998",47177,0.129670505448113,0.983012785134875,1958.80841952629,"WARREN","TN",164,1947
"8999",47177,0.129670505448113,0.983012785134875,1958.80841952629,"WARREN","TN",366,1958
"9010",47183,0.290615167818568,0.878443189883831,1950.82329243951,"WEAKLEY","TN",270,1958
"9011",47183,0.290615167818568,0.878443189883831,1950.82329243951,"WEAKLEY","TN",98,1947
"9012",47183,0.290615167818568,0.878443189883831,1950.82329243951,"WEAKLEY","TN",471,1963
"9013",47183,0.290615167818568,0.878443189883831,1950.82329243951,"WEAKLEY","TN",89,1954
"9014",47183,0.290615167818568,0.878443189883831,1950.82329243951,"WEAKLEY","TN",15,1929
"9041",48013,0.251009565890134,0.779298387845999,1943.9872154771,"ATASCOSA","TX",3,1947
"9042",48013,0.251009565890134,0.779298387845999,1943.9872154771,"ATASCOSA","TX",11,1929
"9043",48013,0.251009565890134,0.779298387845999,1943.9872154771,"ATASCOSA","TX",5,1954
"9044",48013,0.251009565890134,0.779298387845999,1943.9872154771,"ATASCOSA","TX",8,1958
"9045",48013,0.251009565890134,0.779298387845999,1943.9872154771,"ATASCOSA","TX",17,1963
"9046",48015,0.181280937960464,0.824387156094883,1949.52050169136,"AUSTIN","TX",20,1929
"9047",48015,0.181280937960464,0.824387156094883,1949.52050169136,"AUSTIN","TX",37,1963
"9048",48015,0.181280937960464,0.824387156094883,1949.52050169136,"AUSTIN","TX",16,1954
"9049",48015,0.181280937960464,0.824387156094883,1949.52050169136,"AUSTIN","TX",29,1947
"9050",48015,0.181280937960464,0.824387156094883,1949.52050169136,"AUSTIN","TX",37,1958
"9056",48019,0.135422390915364,0.844027633420638,1948.42262229191,"BANDERA","TX",22,1954
"9058",48019,0.135422390915364,0.844027633420638,1948.42262229191,"BANDERA","TX",21,1958
"9061",48021,0.161575199455191,0.771273191783286,1952.51893063324,"BASTROP","TX",60,1947
"9062",48021,0.161575199455191,0.771273191783286,1952.51893063324,"BASTROP","TX",119,1954
"9063",48021,0.161575199455191,0.771273191783286,1952.51893063324,"BASTROP","TX",42,1929
"9064",48021,0.161575199455191,0.771273191783286,1952.51893063324,"BASTROP","TX",319,1963
"9065",48021,0.161575199455191,0.771273191783286,1952.51893063324,"BASTROP","TX",264,1958
"9071",48025,0.180663579102705,0.836260706041681,1943.0939932018,"BEE","TX",20,1963
"9072",48025,0.180663579102705,0.836260706041681,1943.0939932018,"BEE","TX",15,1929
"9073",48025,0.180663579102705,0.836260706041681,1943.0939932018,"BEE","TX",18,1947
"9074",48025,0.180663579102705,0.836260706041681,1943.0939932018,"BEE","TX",27,1958
"9076",48027,0.191988046573163,0.856499417900605,1943.31723426483,"BELL","TX",183,1958
"9077",48027,0.191988046573163,0.856499417900605,1943.31723426483,"BELL","TX",263,1963
"9078",48027,0.191988046573163,0.856499417900605,1943.31723426483,"BELL","TX",34,1929
"9079",48027,0.191988046573163,0.856499417900605,1943.31723426483,"BELL","TX",148,1954
"9080",48027,0.191988046573163,0.856499417900605,1943.31723426483,"BELL","TX",51,1947
"9083",48031,0.209423611755896,0.719252307107242,1945.76943336127,"BLANCO","TX",28,1954
"9084",48031,0.209423611755896,0.719252307107242,1945.76943336127,"BLANCO","TX",33,1963
"9091",48035,0.160732892822155,0.849169090632843,1943.39531988158,"BOSQUE","TX",13,1929
"9093",48035,0.160732892822155,0.849169090632843,1943.39531988158,"BOSQUE","TX",150,1963
"9094",48035,0.160732892822155,0.849169090632843,1943.39531988158,"BOSQUE","TX",13,1954
"9095",48035,0.160732892822155,0.849169090632843,1943.39531988158,"BOSQUE","TX",66,1958
"9096",48041,0.200778731918533,0.735079603648102,1953.09879487618,"BRAZOS","TX",15,1929
"9097",48041,0.200778731918533,0.735079603648102,1953.09879487618,"BRAZOS","TX",63,1954
"9098",48041,0.200778731918533,0.735079603648102,1953.09879487618,"BRAZOS","TX",36,1947
"9099",48041,0.200778731918533,0.735079603648102,1953.09879487618,"BRAZOS","TX",220,1963
"9100",48041,0.200778731918533,0.735079603648102,1953.09879487618,"BRAZOS","TX",147,1958
"9107",48047,0.215839210359983,0.645705559233793,1945.65105868719,"BROOKS","TX",110,1954
"9111",48049,0.20924704055468,0.754012145014042,1944.26367275013,"BROWN","TX",59,1947
"9112",48049,0.20924704055468,0.754012145014042,1944.26367275013,"BROWN","TX",85,1954
"9113",48049,0.20924704055468,0.754012145014042,1944.26367275013,"BROWN","TX",248,1958
"9114",48049,0.20924704055468,0.754012145014042,1944.26367275013,"BROWN","TX",287,1963
"9115",48049,0.20924704055468,0.754012145014042,1944.26367275013,"BROWN","TX",39,1929
"9120",48051,0.135839403182812,0.897487043054246,1956.22476440975,"BURLESON","TX",21,1954
"9121",48053,0.268457577178287,0.654602006586135,1942.37628660799,"BURNET","TX",11,1947
"9122",48053,0.268457577178287,0.654602006586135,1942.37628660799,"BURNET","TX",3,1929
"9124",48053,0.268457577178287,0.654602006586135,1942.37628660799,"BURNET","TX",6,1954
"9126",48055,0.205399673580174,0.81278775708748,1948.47252463372,"CALDWELL","TX",12,1929
"9127",48055,0.205399673580174,0.81278775708748,1948.47252463372,"CALDWELL","TX",21,1947
"9128",48055,0.205399673580174,0.81278775708748,1948.47252463372,"CALDWELL","TX",26,1954
"9129",48055,0.205399673580174,0.81278775708748,1948.47252463372,"CALDWELL","TX",37,1958
"9130",48055,0.205399673580174,0.81278775708748,1948.47252463372,"CALDWELL","TX",112,1963
"9136",48059,0.318074575723713,0.78261735411275,1942.91811696757,"CALLAHAN","TX",14,1929
"9137",48059,0.318074575723713,0.78261735411275,1942.91811696757,"CALLAHAN","TX",26,1963
"9161",48077,0.219072032533239,0.679848620867447,1941.67023446027,"CLAY","TX",15,1958
"9163",48077,0.219072032533239,0.679848620867447,1941.67023446027,"CLAY","TX",2,1929
"9164",48077,0.219072032533239,0.679848620867447,1941.67023446027,"CLAY","TX",15,1954
"9173",48081,0.245165935575805,0.736786196443206,1940.43752958202,"COKE","TX",10,1963
"9181",48087,0.374380302246423,0.899708440934048,1940.51829040384,"COLLINGSWORTH","TX",20,1963
"9183",48087,0.374380302246423,0.899708440934048,1940.51829040384,"COLLINGSWORTH","TX",6,1929
"9184",48087,0.374380302246423,0.899708440934048,1940.51829040384,"COLLINGSWORTH","TX",15,1947
"9186",48089,0.211793489469589,0.815372618823565,1947.87765446909,"COLORADO","TX",17,1929
"9187",48089,0.211793489469589,0.815372618823565,1947.87765446909,"COLORADO","TX",25,1947
"9188",48089,0.211793489469589,0.815372618823565,1947.87765446909,"COLORADO","TX",242,1954
"9189",48089,0.211793489469589,0.815372618823565,1947.87765446909,"COLORADO","TX",47,1963
"9190",48089,0.211793489469589,0.815372618823565,1947.87765446909,"COLORADO","TX",54,1958
"9191",48091,0.156145347726107,0.807902014988428,1942.72465796602,"COMAL","TX",127,1929
"9192",48091,0.156145347726107,0.807902014988428,1942.72465796602,"COMAL","TX",379,1947
"9193",48091,0.156145347726107,0.807902014988428,1942.72465796602,"COMAL","TX",616,1963
"9194",48091,0.156145347726107,0.807902014988428,1942.72465796602,"COMAL","TX",646,1958
"9195",48091,0.156145347726107,0.807902014988428,1942.72465796602,"COMAL","TX",584,1954
"9196",48093,0.301237799046679,0.802871129047974,1944.51484940748,"COMANCHE","TX",14,1929
"9197",48093,0.301237799046679,0.802871129047974,1944.51484940748,"COMANCHE","TX",63,1947
"9198",48093,0.301237799046679,0.802871129047974,1944.51484940748,"COMANCHE","TX",93,1958
"9199",48093,0.301237799046679,0.802871129047974,1944.51484940748,"COMANCHE","TX",192,1963
"9200",48093,0.301237799046679,0.802871129047974,1944.51484940748,"COMANCHE","TX",39,1954
"9206",48097,0.147572073705891,0.868950948679633,1943.68767767181,"COOKE","TX",42,1947
"9207",48097,0.147572073705891,0.868950948679633,1943.68767767181,"COOKE","TX",296,1958
"9208",48097,0.147572073705891,0.868950948679633,1943.68767767181,"COOKE","TX",183,1954
"9209",48097,0.147572073705891,0.868950948679633,1943.68767767181,"COOKE","TX",375,1963
"9210",48097,0.147572073705891,0.868950948679633,1943.68767767181,"COOKE","TX",38,1929
"9211",48099,0.214977882109583,0.845420024425172,1944.47710877298,"CORYELL","TX",7,1947
"9212",48099,0.214977882109583,0.845420024425172,1944.47710877298,"CORYELL","TX",30,1963
"9213",48099,0.214977882109583,0.845420024425172,1944.47710877298,"CORYELL","TX",17,1954
"9214",48099,0.214977882109583,0.845420024425172,1944.47710877298,"CORYELL","TX",24,1958
"9215",48099,0.214977882109583,0.845420024425172,1944.47710877298,"CORYELL","TX",6,1929
"9239",48119,0.242501615338295,0.848321561719676,1947.08212298766,"DELTA","TX",195,1954
"9240",48119,0.242501615338295,0.848321561719676,1947.08212298766,"DELTA","TX",16,1929
"9241",48123,0.197714645947817,0.791008728090045,1947.61800012855,"DE WITT","TX",207,1958
"9242",48123,0.197714645947817,0.791008728090045,1947.61800012855,"DE WITT","TX",61,1954
"9243",48123,0.197714645947817,0.791008728090045,1947.61800012855,"DE WITT","TX",367,1947
"9245",48123,0.197714645947817,0.791008728090045,1947.61800012855,"DE WITT","TX",64,1963
"9264",48131,0.321655808644129,0.626092199852053,1945.37769793613,"DUVAL","TX",4,1958
"9265",48131,0.321655808644129,0.626092199852053,1945.37769793613,"DUVAL","TX",4,1963
"9266",48133,0.297488912153768,0.788348942208816,1945.84716337908,"EASTLAND","TX",136,1958
"9267",48133,0.297488912153768,0.788348942208816,1945.84716337908,"EASTLAND","TX",47,1947
"9268",48133,0.297488912153768,0.788348942208816,1945.84716337908,"EASTLAND","TX",99,1954
"9269",48133,0.297488912153768,0.788348942208816,1945.84716337908,"EASTLAND","TX",29,1929
"9270",48133,0.297488912153768,0.788348942208816,1945.84716337908,"EASTLAND","TX",193,1963
"9271",48143,0.233238473299085,0.840538307501011,1948.15833351671,"ERATH","TX",55,1963
"9272",48143,0.233238473299085,0.840538307501011,1948.15833351671,"ERATH","TX",18,1947
"9273",48143,0.233238473299085,0.840538307501011,1948.15833351671,"ERATH","TX",41,1954
"9274",48143,0.233238473299085,0.840538307501011,1948.15833351671,"ERATH","TX",57,1958
"9275",48143,0.233238473299085,0.840538307501011,1948.15833351671,"ERATH","TX",21,1929
"9276",48145,0.260826693969142,0.855874409374409,1947.88040448241,"FALLS","TX",26,1954
"9277",48145,0.260826693969142,0.855874409374409,1947.88040448241,"FALLS","TX",53,1963
"9278",48145,0.260826693969142,0.855874409374409,1947.88040448241,"FALLS","TX",15,1947
"9279",48145,0.260826693969142,0.855874409374409,1947.88040448241,"FALLS","TX",48,1958
"9280",48145,0.260826693969142,0.855874409374409,1947.88040448241,"FALLS","TX",12,1929
"9281",48147,0.252085726608893,0.83746458490921,1946.03401077004,"FANNIN","TX",92,1954
"9282",48147,0.252085726608893,0.83746458490921,1946.03401077004,"FANNIN","TX",639,1963
"9283",48147,0.252085726608893,0.83746458490921,1946.03401077004,"FANNIN","TX",332,1958
"9284",48147,0.252085726608893,0.83746458490921,1946.03401077004,"FANNIN","TX",75,1947
"9285",48147,0.252085726608893,0.83746458490921,1946.03401077004,"FANNIN","TX",13,1929
"9286",48149,0.226148637540531,0.817110065908601,1948.10753049069,"FAYETTE","TX",71,1958
"9287",48149,0.226148637540531,0.817110065908601,1948.10753049069,"FAYETTE","TX",54,1947
"9288",48149,0.226148637540531,0.817110065908601,1948.10753049069,"FAYETTE","TX",135,1963
"9289",48149,0.226148637540531,0.817110065908601,1948.10753049069,"FAYETTE","TX",14,1929
"9290",48149,0.226148637540531,0.817110065908601,1948.10753049069,"FAYETTE","TX",39,1954
"9304",48159,0.148700750769988,0.883401907911897,1957.44907124891,"FRANKLIN","TX",102,1954
"9305",48159,0.148700750769988,0.883401907911897,1957.44907124891,"FRANKLIN","TX",13,1947
"9311",48163,0.241087468046168,0.792359413790897,1942.90149520477,"FRIO","TX",10,1958
"9313",48163,0.241087468046168,0.792359413790897,1942.90149520477,"FRIO","TX",12,1963
"9314",48163,0.241087468046168,0.792359413790897,1942.90149520477,"FRIO","TX",10,1954
"9315",48163,0.241087468046168,0.792359413790897,1942.90149520477,"FRIO","TX",4,1947
"9317",48165,0.234675016551582,0.892024760321042,1940.41624444129,"GAINES","TX",82,1947
"9319",48165,0.234675016551582,0.892024760321042,1940.41624444129,"GAINES","TX",162,1954
"9327",48171,0.180144040827803,0.818907123672975,1943.29886066676,"GILLESPIE","TX",11,1929
"9328",48171,0.180144040827803,0.818907123672975,1943.29886066676,"GILLESPIE","TX",103,1958
"9329",48171,0.180144040827803,0.818907123672975,1943.29886066676,"GILLESPIE","TX",53,1954
"9330",48171,0.180144040827803,0.818907123672975,1943.29886066676,"GILLESPIE","TX",165,1963
